"","source","X","LF_Number","LF_Name","total_count","HPDG_total_prop","HPDG_total_count","VH_total_prop","VH_total_count","H_total_prop","H_total_count","M_total_prop","M_total_count","L_total_prop","L_total_count","VL_total_prop","VL_total_count","LPDG_total_prop","LPDG_total_count"
"901","14",18,42,"LF42: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"902","14",19,43,"LF43: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"903","14",20,44,"LF44: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"904","14",21,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"905","14",22,49,"LF49: Mortality or fitness reduction due to inter- and intra-specific competition",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"906","14",23,52,"LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"907","14",24,54,"LF54: Mortality or fitness reduction due to reduction in quality of beach habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"908","14",25,55,"LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"909","14",26,56,"LF56: Mortality or fitness reduction due to reduction in quality channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"910","14",27,57,"LF57: Mortality or fitness reduction due to reduction in quantity channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"911","14",28,60,"LF60: Mortality or fitness reduction due to competition with hatchery fish",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"912","14",29,61,"LF61: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"913","14",30,62,"LF62: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"914","14",31,63,"LF63: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"915","14",32,64,"LF64: Mortality or fitness reduction due to increases in salinity",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"916","14",33,65,"LF65: Mortality or fitness reduction due to deleterious substances",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"917","14",34,68,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"918","14",35,70,"LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"919","14",36,36,"LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"920","14",37,37,"LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"921","14",38,38,"LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"922","14",39,51,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"923","14",40,67,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"924","14",41,11,"LF11: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"925","14",42,41,"LF41: Mortality or fitness reduction as a result of competition with hatchery fry",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"926","14",43,69,"LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"927","14",44,1,"LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"928","14",45,2,"LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"929","14",46,3,"LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"930","14",47,5,"LF5: Mortality or fitness reduction due to competition with invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"931","14",48,9,"LF9: Mortality or fitness reduction due to fishing",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"932","14",49,16,"LF16: Mortality due to elevated levels of predation of eggs and alevin",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"933","14",50,17,"LF17: Mortality or fitness reduction due to predation by or presence of invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"934","14",51,18,"LF18: Mortality due to redd disturbance by humans",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"935","14",52,21,"LF21: Mortality or fitness reduction due to dewatered redds at low flows",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"936","14",53,32,"LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"937","14",54,34,"LF34: Mortality or fitness reduction due to competition from invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"938","14",55,47,"LF47: Mortality or fitness reduction due to elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"939","14",56,48,"LF48: Mortality or fitness reduction due to predation by invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"940","14",57,50,"LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"941","14",58,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"942","14",59,12,"LF12: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"943","14",60,31,"LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"944","14",61,46,"LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"945","14",62,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"946","14",63,6,"LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"947","14",64,7,"LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"948","14",65,8,"LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"949","14",66,40,"LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"950","14",67,58,"LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"951","14",68,59,"LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"952","15",1,1,"LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"953","15",2,11,"LF11: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"954","15",3,19,"LF19: Mortality or fitness reduction due to early alevin emergence",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"955","15",4,21,"LF21: Mortality or fitness reduction due to dewatered redds at low flows",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"956","15",5,22,"LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"957","15",6,25,"LF25: Mortality or fitness reduction due to lower quality spawning gravel",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"958","15",7,35,"LF35: Mortality or fitness reduction as a result of lack of access to appropriate food",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"959","15",8,38,"LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"960","15",9,39,"LF39: Mortality or fitness reduction from stranding in rearing habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"961","15",10,40,"LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"962","15",11,51,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"963","15",12,54,"LF54: Mortality or fitness reduction due to reduction in quality of beach habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"964","15",13,55,"LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"965","15",14,56,"LF56: Mortality or fitness reduction due to reduction in quality channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"966","15",15,57,"LF57: Mortality or fitness reduction due to reduction in quantity channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"967","15",16,58,"LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"968","15",17,61,"LF61: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"969","15",18,67,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"970","15",19,69,"LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"971","15",20,70,"LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"972","15",21,6,"LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"973","15",22,36,"LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"974","15",23,37,"LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"975","15",24,68,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"976","15",25,2,"LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"977","15",26,3,"LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"978","15",27,5,"LF5: Mortality or fitness reduction due to competition with invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"979","15",28,9,"LF9: Mortality or fitness reduction due to fishing",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"980","15",29,10,"LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"981","15",30,16,"LF16: Mortality due to elevated levels of predation of eggs and alevin",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"982","15",31,17,"LF17: Mortality or fitness reduction due to predation by or presence of invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"983","15",32,18,"LF18: Mortality due to redd disturbance by humans",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"984","15",33,20,"LF20: Mortality or fitness reduction due to redd overspawn",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"985","15",34,32,"LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"986","15",35,34,"LF34: Mortality or fitness reduction due to competition from invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"987","15",36,41,"LF41: Mortality or fitness reduction as a result of competition with hatchery fry",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"988","15",37,42,"LF42: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"989","15",38,47,"LF47: Mortality or fitness reduction due to elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"990","15",39,48,"LF48: Mortality or fitness reduction due to predation by invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"991","15",40,50,"LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"992","15",41,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"993","15",42,4,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"994","15",43,12,"LF12: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"995","15",44,13,"LF13: Mortality or fitness reduction as a result of poor pH levels",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"996","15",45,14,"LF14: Mortality or fitness reduction as a result of changes to salinity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"997","15",46,15,"LF15: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"998","15",47,26,"LF26: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"999","15",48,27,"LF27: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1000","15",49,28,"LF28: Mortality or fitness reduction as a result of poor pH levels",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1001","15",50,29,"LF29: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1002","15",51,30,"LF30: Mortality or fitness reduction as a result of elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1003","15",52,31,"LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1004","15",53,33,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1005","15",54,43,"LF43: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1006","15",55,44,"LF44: Mortality or fitness reduction as a result of poor pH levels",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1007","15",56,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1008","15",57,46,"LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1009","15",58,49,"LF49: Mortality or fitness reduction due to inter- and intra-specific competition",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1010","15",59,52,"LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1011","15",60,59,"LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1012","15",61,60,"LF60: Mortality or fitness reduction due to competition with hatchery fish",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1013","15",62,62,"LF62: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1014","15",63,63,"LF63: Mortality or fitness reduction as a result of poor pH levels",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1015","15",64,64,"LF64: Mortality or fitness reduction due to increases in salinity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1016","15",65,65,"LF65: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1017","15",66,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"1018","15",67,7,"LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"1019","15",68,8,"LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"1020","16",1,4,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1021","16",2,10,"LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1022","16",3,13,"LF13: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1023","16",4,14,"LF14: Mortality or fitness reduction as a result of changes to salinity",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1024","16",5,15,"LF15: Mortality or fitness reduction due to deleterious substances",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1025","16",6,20,"LF20: Mortality or fitness reduction due to redd overspawn",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1026","16",7,22,"LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1027","16",8,26,"LF26: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1028","16",9,27,"LF27: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1029","16",10,28,"LF28: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"1030","16",11,33,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
